"","nome_ea","n_visitas_repetidas","codigo_uc","categoria_uc","nome_uc","nome_uc_abv","numero_ea","data_amostragem","estacao","ano","esforco_dia","esforco_total","nome_sp","nome_sp_abv","validacao","distancia","tamanho_grupo","numero_observadores","tempo_censo"
"1","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-02-25,"chuvosa",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,1,-540
"2","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-02-25,"chuvosa",2015,5000,335000,"mazama_sp","maza_sp","genero",5,1,1,-540
"3","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-02-25,"chuvosa",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",0,1,1,-540
"4","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-02-26,"chuvosa",2015,5000,335000,"penelope_sp","pene_sp","genero",3,2,1,-540
"5","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-02-27,"chuvosa",2015,5000,335000,"guerlinguetus_aestuans","guer_aest","especie",3,1,1,-540
"6","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-02-27,"chuvosa",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",5,1,1,-540
"7","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-05-31,"chuvosa",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",12,1,1,-390
"8","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-05-31,"chuvosa",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",18,1,1,-390
"9","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-02,"seca",2015,5000,335000,"nasua_nasua","nasu_nasu","especie",30,20,1,-390
"10","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-02,"seca",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",15,2,1,-390
"11","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-02,"seca",2015,5000,335000,"pecari_tajacu","peca_taja","especie",5,5,1,-390
"12","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-02,"seca",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,1,-390
"13","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-04,"seca",2015,5000,335000,"nasua_nasua","nasu_nasu","especie",30,5,1,-390
"14","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-04,"seca",2015,5000,335000,"sapajus_apella","sapa_apel","especie",0,22,1,-390
"15","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-06-04,"seca",2015,5000,335000,"pecari_tajacu","peca_taja","especie",13,10,1,-390
"16","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-12-02,"seca",2015,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,2,2,-480
"17","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-12-02,"seca",2015,5000,335000,"nasua_nasua","nasu_nasu","especie",10,5,2,-480
"18","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-12-03,"seca",2015,5000,335000,"mazama_sp","maza_sp","genero",50,1,2,-480
"19","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2015-12-04,"seca",2015,5000,335000,"tayassuidae","taya","familia",0,4,2,-480
"20","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-09,"chuvosa",2016,5000,335000,"nasua_nasua","nasu_nasu","especie",10,10,2,-480
"21","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-09,"chuvosa",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",20,1,2,-480
"22","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-09,"chuvosa",2016,5000,335000,"tayassu_pecari","taya_peca","especie",15,3,2,-480
"23","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-10,"chuvosa",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",20,2,2,-480
"24","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-10,"chuvosa",2016,5000,335000,"nasua_nasua","nasu_nasu","especie",10,8,2,-480
"25","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-10,"chuvosa",2016,5000,335000,"mazama_sp","maza_sp","genero",15,1,2,-480
"26","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-10,"chuvosa",2016,5000,335000,"sapajus_apella","sapa_apel","especie",5,3,2,-480
"27","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-11,"chuvosa",2016,5000,335000,"mazama_sp","maza_sp","genero",5,1,2,-480
"28","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-11,"chuvosa",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-480
"29","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-11,"chuvosa",2016,5000,335000,"tayassu_pecari","taya_peca","especie",8,1,2,-480
"30","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-11,"chuvosa",2016,5000,335000,"nasua_nasua","nasu_nasu","especie",3,12,2,-480
"31","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-03-11,"chuvosa",2016,5000,335000,"mazama_sp","maza_sp","genero",10,1,2,-480
"32","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-15,"chuvosa",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",0,1,2,-480
"33","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-15,"chuvosa",2016,5000,335000,"dasypus_sp","dasy_sp","genero",2,1,2,-480
"34","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-15,"chuvosa",2016,5000,335000,"nasua_nasua","nasu_nasu","especie",5,15,2,-480
"35","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-15,"chuvosa",2016,5000,335000,"dasyprocta_leporina","dasy_lepo","especie",3,2,2,-480
"36","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-16,"chuvosa",2016,5000,335000,"callicebus_hoffmannsi","call_hoff","genero",5,3,2,-510
"37","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-16,"chuvosa",2016,5000,335000,"dasyprocta_leporina","dasy_lepo","especie",3,2,2,-510
"38","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-16,"chuvosa",2016,5000,335000,"dasypus_sp","dasy_sp","genero",0,1,2,-510
"39","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-16,"chuvosa",2016,5000,335000,"nasua_nasua","nasu_nasu","especie",8,5,2,-510
"40","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-16,"chuvosa",2016,5000,335000,"cuniculus_paca","cuni_paca","especie",1,1,2,-510
"41","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-17,"chuvosa",2016,5000,335000,"nasua_nasua","nasu_nasu","especie",2,7,2,-480
"42","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-17,"chuvosa",2016,5000,335000,"dasyprocta_leporina","dasy_lepo","especie",6,3,2,-480
"43","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-06-17,"chuvosa",2016,5000,335000,"felidae","feli","familia",0,1,2,-480
"44","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-20,"seca",2016,5000,335000,"tayassu_pecari","taya_peca","especie",10,5,2,-540
"45","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-20,"seca",2016,5000,335000,"dasypus_sp","dasy_sp","genero",0,1,2,-540
"46","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-20,"seca",2016,5000,335000,"dasyprocta_leporina","dasy_lepo","especie",0,2,2,-540
"47","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-20,"seca",2016,5000,335000,"primates","prim","ordem",5,3,2,-540
"48","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-21,"seca",2016,5000,335000,"penelope_sp","pene_sp","genero",5,3,2,-540
"49","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-21,"seca",2016,5000,335000,"dasypus_sp","dasy_sp","genero",0,1,2,-540
"50","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-21,"seca",2016,5000,335000,"tayassu_pecari","taya_peca","especie",10,8,2,-540
"51","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-21,"seca",2016,5000,335000,"mazama_sp","maza_sp","genero",5,2,2,-540
"52","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-21,"seca",2016,5000,335000,"panthera_onca","pant_onca","especie",0,1,2,-540
"53","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-21,"seca",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",0,1,2,-540
"54","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-22,"seca",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-540
"55","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-22,"seca",2016,5000,335000,"primates","prim","ordem",5,6,2,-540
"56","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-22,"seca",2016,5000,335000,"dasyprocta_croconota","dasy_croc","especie",3,2,2,-540
"57","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-22,"seca",2016,5000,335000,"cracidae","crac","familia",15,2,2,-540
"58","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2016-07-22,"seca",2016,5000,335000,"felidae","feli","familia",0,1,2,-540
"59","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-02,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",17,1,2,-220
"60","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-02,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",20,2,2,-220
"61","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-02,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",22,5,2,-220
"62","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-02,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",15,1,2,-220
"63","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-08,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",20,1,2,-245
"64","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-08,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",13,2,2,-245
"65","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-08,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",14,1,2,-245
"66","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-08,"chuvosa",2017,5000,335000,"mazama_sp","maza_sp","genero",16,1,2,-245
"67","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-08,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",25,4,2,-245
"68","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-08,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",22,4,2,-245
"69","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-10,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",17,1,2,-221
"70","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-10,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",40,4,2,-221
"71","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-10,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",11,1,2,-221
"72","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-03-10,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",18,1,2,-221
"73","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",12,1,2,-220
"74","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",16,1,2,-220
"75","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",8,1,2,-220
"76","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",9,20,2,-220
"77","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"mazama_sp","maza_sp","genero",5,1,2,-220
"78","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",18,10,2,-220
"79","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",10,7,2,-220
"80","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-12,"chuvosa",2017,5000,335000,"penelope_sp","pene_sp","genero",3,1,2,-220
"81","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-15,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-208
"82","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-15,"chuvosa",2017,5000,335000,"penelope_sp","pene_sp","genero",3,1,2,-208
"83","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-15,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",9,1,2,-208
"84","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-15,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",14,1,2,-208
"85","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-15,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",30,7,2,-208
"86","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",15,1,2,-270
"87","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-270
"88","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",11,1,2,-270
"89","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"penelope_sp","pene_sp","genero",9,1,2,-270
"90","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",15,1,2,-270
"91","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",12,1,2,-270
"92","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",5,7,2,-270
"93","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",30,5,2,-270
"94","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",8,2,2,-270
"95","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",17,10,2,-270
"96","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",30,7,2,-270
"97","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-06-17,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",12,1,2,-270
"98","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"mazama_sp","maza_sp","genero",15,1,2,-285
"99","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-285
"100","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",8,1,2,-285
"101","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"mazama_sp","maza_sp","genero",20,1,2,-285
"102","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",3,1,2,-285
"103","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-285
"104","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-285
"105","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-10,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-285
"106","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-12,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",15,1,2,-134
"107","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-12,"seca",2017,5000,335000,"callicebus_hoffmannsi","call_hoff","especie",5,2,2,-134
"108","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-12,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",16,1,2,-134
"109","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-12,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",18,1,2,-134
"110","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-12,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-134
"111","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"alouatta_nigerrima","alou_nige","especie",20,6,2,-335
"112","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",22,1,2,-335
"113","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"sapajus_apella","sapa_apel","especie",20,5,2,-335
"114","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",10,10,2,-335
"115","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"sapajus_apella","sapa_apel","especie",15,6,2,-335
"116","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"sapajus_apella","sapa_apel","especie",7,3,2,-335
"117","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",19,1,2,-335
"118","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-07-14,"seca",2017,5000,335000,"sapajus_apella","sapa_apel","especie",8,10,2,-335
"119","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",3,1,2,-145
"120","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",14,1,2,-145
"121","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-145
"122","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-145
"123","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-145
"124","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",8,1,2,-145
"125","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-22,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",17,10,2,-145
"126","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",18,5,2,-190
"127","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",8,1,2,-190
"128","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"mazama_sp","maza_sp","genero",22,1,2,-190
"129","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",20,1,2,-190
"130","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",19,8,2,-190
"131","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"nasua_nasua","nasu_nasu","especie",17,5,2,-190
"132","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",5,1,2,-190
"133","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-24,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",9,1,2,-190
"134","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-25,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",10,1,2,-197
"135","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-25,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",20,1,2,-197
"136","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-25,"chuvosa",2017,5000,335000,"sapajus_apella","sapa_apel","especie",15,5,2,-197
"137","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-25,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",7,1,2,-197
"138","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-25,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",15,1,2,-197
"139","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2017-11-25,"chuvosa",2017,5000,335000,"dasyprocta_croconota","dasy_croc","especie",19,1,2,-197
"140","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",18,1,2,-177
"141","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"nasua_nasua","nasu_nasu","especie",7,7,2,-177
"142","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",5,5,2,-177
"143","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",22,1,2,-177
"144","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",0,1,2,-177
"145","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",12,4,2,-177
"146","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",10,6,2,-177
"147","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"nasua_nasua","nasu_nasu","especie",17,10,2,-177
"148","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",30,1,2,-177
"149","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-07,"chuvosa",2018,5000,335000,"ortalis_guttata","orta_gutt","especie",9,1,2,-177
"150","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"nasua_nasua","nasu_nasu","especie",10,10,2,-299
"151","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"mazama_nemorivaga","maza_nemo","especie",18,1,2,-299
"152","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",7,3,2,-299
"153","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",5,5,2,-299
"154","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"nasua_nasua","nasu_nasu","especie",11,6,2,-299
"155","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",21,1,2,-299
"156","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",17,1,2,-299
"157","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",22,1,2,-299
"158","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",8,6,2,-299
"159","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",12,5,2,-299
"160","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-09,"chuvosa",2018,5000,335000,"nasua_nasua","nasu_nasu","especie",15,8,2,-299
"161","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-11,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",7,1,2,-222
"162","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-11,"chuvosa",2018,5000,335000,"dasyprocta_croconota","dasy_croc","especie",28,1,2,-222
"163","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-11,"chuvosa",2018,5000,335000,"sapajus_apella","sapa_apel","especie",9,5,2,-222
"164","ana",67,259,"resex","resex_tapajos_arapiuns","rta",6,2018-06-11,"chuvosa",2018,5000,335000,"pecari_tajacu","peca_taja","especie",0,6,2,-222
